query,tweet_url,text,scrape_time,hashtags,year,theme,language,governance_score,cosmic_score
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaInGuate/status/1274445218897690631,"India in Guatemala
@IndiaInGuate
·
Jun 21, 2020
Día Internacional del Yoga: Los ejercicios de respiración indicados por el Yoga... Cortesía de 
@el_Periodico
 
#InternationalYogaDay2020, #InternationalYogaDay, #YogaDay, #योगदिवस, #अंतर्राष्ट्रीययोगदिवस, #YogaDay2020 #IDoYogaAtHome 
@MEAIndia
 @ICCR_Delhi 
@moayush",1779377956.683715,"['InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'य', 'अ', 'YogaDay2020', 'IDoYogaAtHome']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/ErnestSant/status/1274434336608202753,"Ernesto Sánchez Toro Ⓥ
@ErnestSant
·
Jun 21, 2020
De  para el mundo ! #YogaDay #YogaatHome #IDY2020ColombiaEciador #InternationalYogaDay2020 #InternationalYogaDay #YogaDay2020 #NamasteYoga #ElYogaEsAhora 
@JuanKarloslos
Quote
India in Colombia
@IndiaEmbBogota
·
Jun 21, 2020
La @IndiaEmbBogota invita a la celebración del DIY2020. ¡BIENVENIDOS!
@MEAIndia @ICCR_Delhi @moayush 
#IDY2020colombiayecuador #InternationalYogaDay2020 #InternationalYogaDay #YogaDay #YogaDay2020 #IDoYogaAtHome #MyLifeMyYoga #योगदिवस #अंतर्राष्ट्रीययोगदिवस",1779377960.121403,"['YogaDay', 'YogaatHome', 'IDY2020ColombiaEciador', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay2020', 'NamasteYoga', 'ElYogaEsAhora', 'IDY2020colombiayecuador', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'YogaDay2020', 'IDoYogaAtHome', 'MyLifeMyYoga', 'य', 'अ']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaInGuate/status/1274431168331632640,"India in Guatemala
@IndiaInGuate
·
Jun 21, 2020
@IndiaInGuate
 presenta a Daniela  Flores, estudiante de la Escuela Nacional de Danza, Dirección de Cultura y Artes de #Honduras
#InternationalYogaDay2020, #InternationalYogaDay, #YogaDay, #योगदिवस, #अंतर्राष्ट्रीययोगदिवस, #YogaDay2020 #IDoYogaAtHome 
@MEAIndia
 @ICCR_Delhi",1779377963.562552,"['Honduras', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'य', 'अ', 'YogaDay2020', 'IDoYogaAtHome']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/Geeta_Mohan/status/1274431056435802112,"Geeta Mohan گیتا موہن गीता मोहन
@Geeta_Mohan
·
Jun 21, 2020
#InternationalYogaDay
UNOG Director General Tatiana Valovaya  
@UN_Valovaya
 speaks about #yogaforall 


@UNGeneva
 
@IndiaUNGeneva",1779377963.6205409,"['InternationalYogaDay', 'yogaforall']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaInGuate/status/1274429916822593538,"India in Guatemala
@IndiaInGuate
·
Jun 21, 2020
Día Internacional del Yoga
Por Bawa Syed Mubarak, Embajador de la India
Publicación Cortesía de: 
@LaTribunahn
 20 de junio de 2020
#InternationalYogaDay2020, #InternationalYogaDay, #YogaDay, #योगदिवस, #अंतर्राष्ट्रीययोगदिवस, #YogaDay2020 #IDoYogaAtHome 
@MEAIndia
 @ICCR_Delhi",1779377976.003448,"['InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'य', 'अ', 'YogaDay2020', 'IDoYogaAtHome']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaInGuate/status/1274429568384983040,"India in Guatemala
@IndiaInGuate
·
Jun 21, 2020
Día Internacional del Yoga
Por Bawa Syed Mubarak, Embajador de la India
Publicación Cortesía de: 
@prensa_libre
 20 de junio de 2020
#InternationalYogaDay2020, #InternationalYogaDay, #YogaDay, #योगदिवस, #अंतर्राष्ट्रीययोगदिवस, #YogaDay2020 #IDoYogaAtHome 
@MEAIndia
 @ICCR_Delhi",1779377979.65503,"['InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'य', 'अ', 'YogaDay2020', 'IDoYogaAtHome']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndianDiplomacy/status/1274397485843136518,"Indian Diplomacy
@IndianDiplomacy
·
Jun 21, 2020
Replying to 
@IndianDiplomacy
Surya Namaskar or Sun Salutation incorporates a sequence of  12 asanas.

#InternationalYogaDay",1779377983.415013,['InternationalYogaDay'],2020.0,governance_global,es,3,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaEmbBogota/status/1274386879526338561,"India in Colombia
@IndiaEmbBogota
·
Jun 21, 2020
La 
@IndiaEmbBogota
 invita a la celebración del DIY2020. ¡BIENVENIDOS!

@MEAIndia
 @ICCR_Delhi 
@moayush
 
#IDY2020colombiayecuador #InternationalYogaDay2020 #InternationalYogaDay #YogaDay #YogaDay2020 #IDoYogaAtHome #MyLifeMyYoga #योगदिवस #अंतर्राष्ट्रीययोगदिवस",1779377983.48142,"['IDY2020colombiayecuador', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'YogaDay2020', 'IDoYogaAtHome', 'MyLifeMyYoga', 'य', 'अ']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/conchita_vm/status/1274295413894524928,"ConchitaVM
@conchita_vm
·
Jun 20, 2020
“Maharishi Mahesh Yogi, fundador de la técnica MT habla sobre Yoga y MT”. 
#MeditaciónTrascendental#MaharishiMaheshYogi#Yoga#InternationalYogaDay #Patanjali 

https://
facebook.com/12829606394008
3/posts/2545984278837904/
…
Quote
Transcendental Meditation India
@india_tm
·
Jun 20, 2020
Maharishi Mahesh Yogi, founder of the TM technique on Yoga and TM.
#TranscendentalMeditation #MaharishiMaheshYogi #Yoga #Internationalyogaday2020
#Patanjali #Yogasutras


https://
facebook.com/12829606394008
3/posts/2545984278837904/
…",1779377987.08512,"['MeditaciónTrascendental', 'MaharishiMaheshYogi', 'Yoga', 'InternationalYogaDay', 'Patanjali', 'TranscendentalMeditation', 'MaharishiMaheshYogi', 'Yoga', 'Internationalyogaday2020', 'Patanjali', 'Yogasutras']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaEmbBogota/status/1274128913967583233,"India in Colombia
@IndiaEmbBogota
·
Jun 20, 2020
TADASANA

https://
youtu.be/-1oeUTdCK_Y

#IDY2020colombiayecuador #InternationalYogaDay2020 #InternationalYogaDay #YogaDay #YogaDay2020 #IDoYogaAtHome #MyLifeMyYoga #योगदिवस #अंतर्राष्ट्रीययोगदिवस",1779377987.146875,"['IDY2020colombiayecuador', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'YogaDay2020', 'IDoYogaAtHome', 'MyLifeMyYoga', 'य', 'अ']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/keshumayank/status/1274057601026646016,"mayankkeshufilms
@keshumayank
·
Jun 20, 2020
Yoga Se Hoga
Youtube- 
https://
youtu.be/IIk7JLPolKg
FB- 
https://
facebook.com/watch/?v=61204
6316102323
…
#Internationalyogaday #yogasehoga",1779377990.8223171,"['Internationalyogaday', 'yogasehoga']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaEmbBogota/status/1274054702603345927,"India in Colombia
@IndiaEmbBogota
·
Jun 20, 2020
Common Yoga Protocol / Protocolo Común de Yoga (8)
#IDY2020colombiayecuador #InternationalYogaDay2020 #InternationalYogaDay #YogaDay #YogaDay2020 #IDoYogaAtHome #MyLifeMyYoga #योगदिवस #अंतर्राष्ट्रीययोगदिवस",1779377990.886204,"['IDY2020colombiayecuador', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'YogaDay2020', 'IDoYogaAtHome', 'MyLifeMyYoga', 'य', 'अ']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaEmbBogota/status/1274054460042592260,"India in Colombia
@IndiaEmbBogota
·
Jun 20, 2020
Common Yoga Protocol / Protocolo Común de Yoga (7)
#IDY2020colombiayecuador #InternationalYogaDay2020 #InternationalYogaDay #YogaDay #YogaDay2020 #IDoYogaAtHome #MyLifeMyYoga #योगदिवस #अंतर्राष्ट्रीययोगदिवस",1779377994.46367,"['IDY2020colombiayecuador', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'YogaDay2020', 'IDoYogaAtHome', 'MyLifeMyYoga', 'य', 'अ']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaEmbBogota/status/1274054038896750593,"India in Colombia
@IndiaEmbBogota
·
Jun 20, 2020
Common Yoga Protocol / Protocolo Común de Yoga (6)
#IDY2020colombiayecuador #InternationalYogaDay2020 #InternationalYogaDay #YogaDay #YogaDay2020 #IDoYogaAtHome #MyLifeMyYoga #योगदिवस #अंतर्राष्ट्रीययोगदिवस",1779377998.0826612,"['IDY2020colombiayecuador', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'YogaDay2020', 'IDoYogaAtHome', 'MyLifeMyYoga', 'य', 'अ']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaEmbBogota/status/1274053862937288704,"India in Colombia
@IndiaEmbBogota
·
Jun 20, 2020
Common Yoga Protocol / Protocolo Común de Yoga (5)
#IDY2020colombiayecuador #InternationalYogaDay2020 #InternationalYogaDay #YogaDay #YogaDay2020 #IDoYogaAtHome #MyLifeMyYoga #योगदिवस #अंतर्राष्ट्रीययोगदिवस",1779377998.144856,"['IDY2020colombiayecuador', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'YogaDay2020', 'IDoYogaAtHome', 'MyLifeMyYoga', 'य', 'अ']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaEmbBogota/status/1274053655734497283,"India in Colombia
@IndiaEmbBogota
·
Jun 20, 2020
Common Yoga Protocol / Protocolo Común de Yoga (4)
#IDY2020colombiayecuador #InternationalYogaDay2020 #InternationalYogaDay #YogaDay #YogaDay2020 #IDoYogaAtHome #MyLifeMyYoga #योगदिवस #अंतर्राष्ट्रीययोगदिवस",1779378001.733929,"['IDY2020colombiayecuador', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'YogaDay2020', 'IDoYogaAtHome', 'MyLifeMyYoga', 'य', 'अ']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaEmbBogota/status/1274053474356002817,"India in Colombia
@IndiaEmbBogota
·
Jun 20, 2020
Common Yoga Protocol / Protocolo Común de Yoga (3)
#IDY2020colombiayecuador #InternationalYogaDay2020 #InternationalYogaDay #YogaDay #YogaDay2020 #IDoYogaAtHome #MyLifeMyYoga #योगदिवस #अंतर्राष्ट्रीययोगदिवस",1779378005.340468,"['IDY2020colombiayecuador', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'YogaDay2020', 'IDoYogaAtHome', 'MyLifeMyYoga', 'य', 'अ']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaEmbBogota/status/1274053274086387712,"India in Colombia
@IndiaEmbBogota
·
Jun 20, 2020
Common Yoga Protocol / Protocolo Común de Yoga (2)
#IDY2020colombiayecuador #InternationalYogaDay2020 #InternationalYogaDay #YogaDay #YogaDay2020 #IDoYogaAtHome #MyLifeMyYoga #योगदिवस #अंतर्राष्ट्रीययोगदिवस",1779378005.404715,"['IDY2020colombiayecuador', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'YogaDay2020', 'IDoYogaAtHome', 'MyLifeMyYoga', 'य', 'अ']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/IndiaEmbBogota/status/1274051653495382016,"India in Colombia
@IndiaEmbBogota
·
Jun 20, 2020
Common Yoga Protocol / Protocolo Común de Yoga (1)
#IDY2020colombiayecuador #InternationalYogaDay2020 #InternationalYogaDay #YogaDay #YogaDay2020 #IDoYogaAtHome #MyLifeMyYoga #योगदिवस #अंतर्राष्ट्रीययोगदिवस",1779378008.982363,"['IDY2020colombiayecuador', 'InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay', 'YogaDay2020', 'IDoYogaAtHome', 'MyLifeMyYoga', 'य', 'अ']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/nss_dduc/status/1273983644437106688,"nss_dduc
@nss_dduc
·
Jun 19, 2020
Do Participate 
@NSS_India_ 
@NSS_INDIA
 
@ConnectingNss
 
@YASMinistry

#nss #nssdduc #connectingnss #quiz #quizcompetition #iq #yoga #yogaquiz #mindgame #idy #idy2020 #yogaday #internationalyogaday #internationalyogaday2020 #easyquiz #simplequiz #playquiz #ParticipateAndWin",1779378012.504106,"['nss', 'nssdduc', 'connectingnss', 'quiz', 'quizcompetition', 'iq', 'yoga', 'yogaquiz', 'mindgame', 'idy', 'idy2020', 'yogaday', 'internationalyogaday', 'internationalyogaday2020', 'easyquiz', 'simplequiz', 'playquiz', 'ParticipateAndWin']",2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:es,https://x.com/VickyCaba/status/1274826863026810881,"Vicky
@VickyCaba
·
Jun 22, 2020
#InternationalYogaDay 
21 de Junio día Internacional del Yoga  ",1779378023.316343,['InternationalYogaDay'],2020.0,governance_global,es,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/launeh/status/1274791314794721281,"Isaias Madeira
@launeh
·
Jun 22, 2020
Dia internacional do Yoga.
#yogaday #internationalyogaday em Brasília DF -  Capital Do Brasil. 
https://
instagram.com/p/CBtZ1PpJalW/
?igshid=vx787uhypzkn
…",1779378058.187925,"['yogaday', 'internationalyogaday']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/LiliPrieto/status/1274788196598132739,"Lili Prieto
@LiliPrieto
·
Jun 22, 2020
""Seja a energia que deseja atrair."" 
Yoga é uma jornada para o autoconhecimento.
Você é a sua melhor companhia? 

#yoga #yogini #diainternacionaldoyoga #internationalyogaday #yogaeveryday
#yogaday #yogalover… 
https://
instagram.com/p/CBtYae3jU24/
?igshid=153k37o2w7wfk
…",1779378058.3800352,"['yoga', 'yogini', 'diainternacionaldoyoga', 'internationalyogaday', 'yogaeveryday', 'yogaday', 'yogalover']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/atriumca/status/1274787335637544961,"ATRIUMEUROPA Real Estate
@atriumca
·
Jun 22, 2020
Madrid piso loft alquiler Suanzes 820€/mes
For rent 

https://
atriumeuropa.com  
+34665448874 atriumeuropa@atriumca.com
#InternationalYogaDay
#HappyFathersDay2020
#JavierNegre
#snape
#huganadeluxe
#rosavientos
#Caro
#UFCVegas3
#sabadodeluxe
#NEØN
#LaHojilla
#Parchita
#Mango",1779378058.461625,"['InternationalYogaDay', 'HappyFathersDay2020', 'JavierNegre', 'snape', 'huganadeluxe', 'rosavientos', 'Caro', 'UFCVegas3', 'sabadodeluxe', 'NEØN', 'LaHojilla', 'Parchita', 'Mango']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/_dri_camargo/status/1274786126025445378,"Adriana Camargo
@_dri_camargo
·
Jun 22, 2020
Matéria que amei escrever e com depoimento da querida 
@Danysa07
 !! Seguimos unidos!! Link na Bio!! Namastê #yogaday #internationalyogaday #diadoyoga #togetherwearestronger #namaste em Globo Esporte 
https://
instagram.com/p/CBtXeXsF5ir/
?igshid=f25beqjnt67z
…",1779378062.462396,"['yogaday', 'internationalyogaday', 'diadoyoga', 'togetherwearestronger', 'namaste']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/SheilaGomez03/status/1274769432221491200,"Sheila Gomez 
@SheilaGomez03
·
Jun 22, 2020
Hoje É O Dia Internacional Do Yôga  Faz poucos meses que eu estou fazendo yôga e estou amando, recomendo para pessoas  #Yoga #HappyInternationalYogaDay #InternationalYogaDay #YogaAtHome #DiaInternacionalDoYoga",1779378062.52758,"['Yoga', 'HappyInternationalYogaDay', 'InternationalYogaDay', 'YogaAtHome', 'DiaInternacionalDoYoga']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/vitormedita/status/1274741966467629059,"@VITORMEDITA Vitor Caruso
@vitormedita
·
Jun 22, 2020
Meditação em pequenas doses pode aumentar a produtividade #diainternacionaldoyoga #internationalyogaday #meditation
Quote
Infoindia24.com
@Arpitas06968401
·
Jun 22, 2020
Meditation is intimately associated with spiritual and religious contexts. Many ancient civilizations used chants and rhythmic prayers to their gods. The earliest known record of meditation is from Hindu texts 5000 years ago. 

http://
infoindia24.com/2020/06/20/how
-to-micro-dose-meditation-for-maximum-productivity/
…",1779378062.585707,"['diainternacionaldoyoga', 'internationalyogaday', 'meditation']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/fabianorch/status/1274710245458272256,"Fabiano Rocha 
@fabianorch
·
Jun 21, 2020
#InternationalYogaDay 
#diainternacionalyoga 
#YogaDay 
#YogaDay2020 

Equilibre-se suas energias e celebre o Yoga em sua totalidade todos os dias, fora e dentro do seu tapetinho. Seja Yoga! Namastê. ",1779378062.6408262,"['InternationalYogaDay', 'diainternacionalyoga', 'YogaDay', 'YogaDay2020']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/souyogui/status/1274706527329402880,"souyogui@gmail.com
@souyogui
·
Jun 21, 2020
#InternationalDayofYoga #InternationalYogaDay #DiaInternacionalDelYoga #diainternacionalyoga 
Baixe seu #ebook #gratis em comemoração ao Dia Internacional do Yoga",1779378067.9235892,"['InternationalDayofYoga', 'InternationalYogaDay', 'DiaInternacionalDelYoga', 'diainternacionalyoga', 'ebook', 'gratis']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/luizalourenco/status/1274699317417324544,"lu
@luizalourenco
·
Jun 21, 2020
Meia hora de yoga e uma inteira garrafa  de vinho, equilíbrio é tudo nessa vida 
#InternationalYogaDay",1779378067.9868102,['InternationalYogaDay'],2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/Touchonsehat/status/1274694175284277249,"Touch-on Sehat Home care
@Touchonsehat
·
Jun 21, 2020
#internationalyogaday @ Delhi, India 
https://
instagram.com/p/CBstqQDHQLC/
?igshid=1xar7j5cfwate
…",1779378071.556546,['internationalyogaday'],2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/Armando_Ribeiro/status/1274693655522091014,"Armando Ribeiro
@Armando_Ribeiro
·
Jun 21, 2020
Prof Hermogenes e Mestre Shimada ... Namastê 

#yoga #yogaday #diainternacionaldoyoga #internationalyogaday #internationalyogaday2020",1779378071.614057,"['yoga', 'yogaday', 'diainternacionaldoyoga', 'internationalyogaday', 'internationalyogaday2020']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/Armando_Ribeiro/status/1274693083674882053,"Armando Ribeiro
@Armando_Ribeiro
·
Jun 21, 2020
Onde nasce a paz... 

#yoga #yogaday #diainternacionaldoyoga #internationalyogaday #internationalyogaday2020",1779378075.2865531,"['yoga', 'yogaday', 'diainternacionaldoyoga', 'internationalyogaday', 'internationalyogaday2020']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/amitksingh83/status/1274674926356758529,"amit kumar singh
@amitksingh83
·
Jun 21, 2020
#run #morningmotivation #walk #fitness #physicalfitness #cityforest #noida #internationalyogaday #india @ Noida 
https://
instagram.com/p/CBsk5-rh0Yl/
?igshid=1849xfvb45fge
…",1779378078.899598,"['run', 'morningmotivation', 'walk', 'fitness', 'physicalfitness', 'cityforest', 'noida', 'internationalyogaday', 'india']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/indpride/status/1274673099129176065,"JAGAT KUMAR
@indpride
·
Jun 21, 2020
#internationalyogaday #fathersday #worldmusicday @ Indore, India 
https://
instagram.com/p/CBskE8VlTsU/
?igshid=11zgchhewycgj
…",1779378078.958957,"['internationalyogaday', 'fathersday', 'worldmusicday']",2020.0,governance_global,pt,3,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/TEAM__namo/status/1274658903159115776,"narendramodiclub_
@TEAM__namo
·
Jun 21, 2020
#internationalyogaday #yoga #yogaday #yogapractice #indianarmy #snow 
#narendramodi #bjp #india @ Delhi, India 
https://
instagram.com/p/CBsdniyAkbz/
?igshid=l7b1ng98sy95
…",1779378079.018555,"['internationalyogaday', 'yoga', 'yogaday', 'yogapractice', 'indianarmy', 'snow', 'narendramodi', 'bjp', 'india']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/Tick_d/status/1274652334052610048,"Vasudhaiva Kutumbakam
@Tick_d
·
Jun 21, 2020
Replying to 
@INCIndia
Tum C ho.

#yoga #YogaForAll #YogaDay #YogaDay2020 #YogaAtHome #FathersDay #fathersday2020 #SolarEclipse2020 #SurenderModi #SurrenderModi #InternationalYogaDay #Internationalyogaday2020 #IndianArmy #RahulGandhi #spelling #NarendraModi #owlgandhi #withyouforeversid",1779378082.696116,"['yoga', 'YogaForAll', 'YogaDay', 'YogaDay2020', 'YogaAtHome', 'FathersDay', 'fathersday2020', 'SolarEclipse2020', 'SurenderModi', 'SurrenderModi', 'InternationalYogaDay', 'Internationalyogaday2020', 'IndianArmy', 'RahulGandhi', 'spelling', 'NarendraModi', 'owlgandhi', 'withyouforeversid']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/digitalriya1/status/1274620943223214080,"digitalriya
@digitalriya1
·
Jun 21, 2020
#internationalyogaday #happyfathersday @ India 
https://
instagram.com/p/CBsMWR9gY64/
?igshid=lsxmg24g9p2t
…",1779378082.758396,"['internationalyogaday', 'happyfathersday']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/stejindersingh/status/1274614979052941312,"Tejinder Singh
@stejindersingh
·
Jun 21, 2020
#internationalyogaday @ Chandigarh, India 
https://
instagram.com/p/CBsJpVhn880/
?igshid=aodjdsh88kwb
…",1779378082.818589,['internationalyogaday'],2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/IndiainPortugal/status/1274607995595427841,"India in Portugal
@IndiainPortugal
·
Jun 21, 2020
Fique em Casa e Faça Yoga
An article written by H.E K Nandini Singla on International Day of Yoga 2020 in Diário de Notícias Newspaper

https://
dn.pt/opiniao/opinia
o-dn/convidados/fique-em-casa-e-faca-yoga-12335450.html
…
#InternationalYogaDay2020
#InternationalYogaDay,
#YogaDay2020
#IdoYogaAtHome",1779378082.879146,"['InternationalYogaDay2020', 'InternationalYogaDay', 'YogaDay2020', 'IdoYogaAtHome']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/Gokulnsh/status/1274597073514573826,"Gokulnath Shanmugam
@Gokulnsh
·
Jun 21, 2020
#ekapadasirsasana  
#ashtangayoga
#internationalyogaday @ Coimbatore, Tamil Nadu 
https://
instagram.com/p/CBsBgOsFCOn0
suTPiZ8oJJTMuyn5UrzHBwVXHM0/?igshid=gjpujc4ly2tq
…",1779378086.754956,"['ekapadasirsasana', 'ashtangayoga', 'internationalyogaday']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/LOVEHARSH885/status/1274596341386223616,"LOVEHARSH KUMAWAT
@LOVEHARSH885
·
Jun 21, 2020
#yoga 
#internationalyogaday 
#lifequotes 
#greatdane #fitness 
#heath 
#become 
#choices 
#happybirthday 
#indianfood 
#meditation 
#suryanamaskar 
#Star
#makingmemories 
#enjoy @ India 
https://
instagram.com/p/CBsBIXnpV0J/
?igshid=172vle7zy9qvx
…",1779378086.8256829,"['yoga', 'internationalyogaday', 'lifequotes', 'greatdane', 'fitness', 'heath', 'become', 'choices', 'happybirthday', 'indianfood', 'meditation', 'suryanamaskar', 'Star', 'makingmemories', 'enjoy']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/saturnisblue/status/1274593054914199553,"andY
@saturnisblue
·
Jun 21, 2020
queria saber fazer yoga #InternationalYogaDay",1779378086.88965,['InternationalYogaDay'],2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/muhamma78622028/status/1274583414658732032,"muhammad asif
@muhamma78622028
·
Jun 21, 2020
https://
fresh10news.com/2020/06/sri-la
nkas-sports-ministry-has-launched.html
…
#HappyFathersDay2020#SolarEclipse2020#MuftiNaeem
#TrumpRallyFail
#UFCVegas3
#kpopstans
#ParanoiaAgent
#Toonami
#TulsaTrumpRally
#TrumpMeltdown
#Readingstabbing
#UFCFightNight
#ForburyGardens
#InternationalYogaDay
#SolarEclipse2020
#SundayMorning
#playthis",1779378090.7692292,"['HappyFathersDay2020', 'SolarEclipse2020', 'MuftiNaeem', 'TrumpRallyFail', 'UFCVegas3', 'kpopstans', 'ParanoiaAgent', 'Toonami', 'TulsaTrumpRally', 'TrumpMeltdown', 'Readingstabbing', 'UFCFightNight', 'ForburyGardens', 'InternationalYogaDay', 'SolarEclipse2020', 'SundayMorning', 'playthis']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/DevaHANK98/status/1274579088422952960,"Dev.....yarajala
@DevaHANK98
·
Jun 21, 2020
OM Ñẞ 
    #internationalyogaday .! 
https://
instagram.com/p/CBr5Uy1pwCak
Xee9g3t6kNaJ3sqdw0WRY2PYFU0/?igshid=gt8qzjuh61ei
…",1779378094.6312928,['internationalyogaday'],2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/CineMonarch/status/1274575358872834049,"Cine Monarch
@CineMonarch
·
Jun 21, 2020
 Anthega Anthega #internationalyogaday
#cinemonarch",1779378094.699393,"['internationalyogaday', 'cinemonarch']",2020.0,governance_global,pt,2,0
