video_id,title,channel,upload_date,duration,view_count,source_corpus,uploader,like_count,webpage_url,description,has_transcript,word_count,status,cluster
HGXXOaEQEa0,International Day of Yoga Event at Bernie Spain Gardens,International Day of Yoga,20150621,1579.0,104,v1,International Day of Yoga,1.0,https://www.youtube.com/watch?v=HGXXOaEQEa0,"#InternationalDayofYoga

International Day of Yoga Event at Bernie Spain Gardens on south bank of River Thames near OXO Tower

Lighting of Lamp by High Commissioner of India - Shri Ranjan Mathai, Indian Minister of State for Defence Rao Inderjit Singh, Mr. Bob Blackman MP (UK) and Mr. Anil M. Dave, MP (India).",True,8665.0,transcript_available,6
C_xsXnRd_uc,A 5-Minute Morning Meditation For An Effortless Day,Sadhguru,20150618,433.0,5094197,v1,Sadhguru,65214.0,https://www.youtube.com/watch?v=C_xsXnRd_uc,"Shambhavi Mudra is a 5-minute yoga routine that offers the possibility to walk through life effortlessly. Through Shambhavi Mudra you can invite grace into your life which reduces the friction in anything your do. It is very simple and thus great for beginners to learn. You can do it anywhere: at home, in the office, the park. Try out Shambhavi Mudra and realize the benefits in no time.

00:00 What is Shambhavi Mudra?
01:19 Guidelines for practice
02:29 Sadhguru Guided Meditation

#SadhguruGuidedMeditation #Meditation #ShambhaviMudra 

Shambhavi Mudra is an easy, effortless process that enhances your perception and makes you receptive to that dimension of life, often termed as Grace.
To watch this video in Nepali   https://www.youtube.com/watch?v=qaEJuCjQyy0
Explore Yoga Tools For Transformation at http://isha.sadhguru.org/5-min-practices/

Sadhguru Guided Meditations Playlist: https://www.youtube.com/playlist?list=PL3uDtbb3OvDO0BaLEkihzhJ6dhaIUpDqN
Chit Shakti Meditation for Success: https://youtu.be/JfSdjsijR3o
Isha Kriya Meditation (12 min): https://youtu.be/EwQkfoKxRvo
Shambhavi Mudra Meditation (5 min): https://youtu.be/C_xsXnRd_uc
Infinity Guided Meditation (13 min): https://youtu.be/xdfs4Bo3-Yw

#Sadhguru
Yogi, mystic and visionary, Sadhguru is a spiritual master with a difference. An arresting blend of profundity and pragmatism, his life and work serves as a reminder that yoga is a contemporary science, vitally relevant to our times. 

Sadhguru Exclusive (Register Now)
⚡ http://isha.co/ex-yt 

Sadhguru App (Download)
📱 http://onelink.to/sadhguru__app

Official Sadhguru Website 
🌎 http://isha.sadhguru.org 

Donate Towards Crafting A Conscious Planet
🙏 https://isha.sadhguru.org/sanghamitra

Offerings from Sadhguru in Challenging Times 
🌼 https://isha.sadhguru.org/sadhana-support

Guided Yoga & Meditations by Sadhguru (Free Online)
🌼 http://isha.sadhguru.org/5-min-practices
🌼 http://isha.sadhguru.org/IshaKriya

Inner Engineering Online Program
50% off  | FREE for COVID Warriors
🌼 http://isha.co/IEO-YT (Register Now)

Official Social Profiles of Sadhguru  (Subscribe)
🌐 https://youtube.com/sadhguru?sub_confirmation=1
🌐 https://facebook.com/sadhguru
🌐 https://instagram.com/sadhguru
🌐 https://twitter.com/SadhguruJV
🌐 https://t.me/Sadhguru",True,1532.0,transcript_available,1
zSBRpLsXGmg,Community Yoga,South Shore Health,20160915,97.0,32,v1,South Shore Health,1.0,https://www.youtube.com/watch?v=zSBRpLsXGmg,"Many of our patients find that yoga aids in their recovery. Hear from one patient how it helped her when she took a class at our Center for Physical Wellness at 51 Performance Dr., Entry Two, in Weymouth. Classes are Tuesdays at 4:45 p.m. Call (781) 624-4367 or email Jennifer_Logan@sshosp.org to sign up.",True,845.0,transcript_available,1
27RPeMZIi3Y,HARVESTING SPROUTS - YOGA & WELLNESS TIPS - HOCKLEYYOGA.CA - VERONICA MUNOZ,Veronica Munoz,20161016,363.0,155,v1,Veronica Munoz,3.0,https://www.youtube.com/watch?v=27RPeMZIi3Y,"https://www.hockleyyoga.ca provides Yoga and Wellness Tips on how to incorporate the practice and wisdom of Yoga into your daily routine to improve the overall quality of your everyday life. Access easy and practical tools to help you achieve your optimal excellence and to bring the very best in you. Following these simple to follow yoga ideas and tips will allow you to reach better alignment of the spine, a more balanced mind, and a much stronger body and heart along with an attitude of optimism and gratitude to all you which comes to your life. Yoga will improve your flexibility at all levels of your being and allow you to be at peace with you!",True,3039.0,transcript_available,1
k4ShTgGxw2c,FBCTV News 6pm 30 01 15,FBC TV,20150130,1650.0,1169,v1,FBC TV,2.0,https://www.youtube.com/watch?v=k4ShTgGxw2c,,True,11687.0,transcript_available,0
ywL_5NITNeY,Yoga Stretch -  Yoga at your desk on NBC Today: TV Appearance  - Gwen Lawrence Yoga,Curtis Culbertson,20161105,181.0,35,v1,Curtis Culbertson,,https://www.youtube.com/watch?v=ywL_5NITNeY,"Yoga Stretch -  Yoga at your desk on NBC Today: TV Appearance  - Gwen Lawrence Yoga

Subscribe! http://bit.ly/HBwv2D 

Feeling stressed while working at your desk?  Gwen shares some yoga poses that you can do at your desk when you're in need of a mid-day stretch with this office yoga.

Website: http://www.gwenlawrence.com/
Twitter: https://twitter.com/GwenLawrence
Facebook: https://www.facebook.com/GwenLawrenceYoga",True,1791.0,transcript_available,1
atFX3FjIx4Y,Super SlimDown  Pilates Yoga Blend,Aliturka T,20150614,2553.0,901123,v1,Aliturka T,6072.0,https://www.youtube.com/watch?v=atFX3FjIx4Y,,True,17772.0,transcript_available,6
UwKuh0x56dM,How to do press ups.,Cleveland Clinic,20150818,15.0,3839,v1,Cleveland Clinic,15.0,https://www.youtube.com/watch?v=UwKuh0x56dM,"For more yoga poses to start your day, please visit https://cle.clinic/3tszsKl

Alignment Points:  Check for proper alignment in body. Use a chair for extra support if needed. Engage your legs and core, and lift your heels off the ground while pressing firmly into balls of your feet. Exhale as you lower your heels to the ground. Gaze at a stationary focal point.

Benefits of Pose: Strengthens legs, ankles, feet and arches. Increases focus and awareness. Increases core strength.

Demonstrated by Judi Bar, Yoga Program Manager for Cleveland Clinic.

If you liked the video hit like and subscribe for more!
#clevelandclinic #shorts #yoga #pressups",True,117.0,transcript_available,1
mJGq4os7l7g,Point of view with Sanaka Samarasinha,UN BELARUS,20160426,2178.0,425,v1,UN BELARUS,4.0,https://www.youtube.com/watch?v=mJGq4os7l7g,"Belarus 1 Channel features UN Resident Coordinator Sanaka Samarasinha.
Watch full interview to learn more about Sustainable Development Goals and their implications in Belarus, migration and refugee issues, inclusion and many more.",True,15321.0,transcript_available,1
ZNmXEDIpuXg,IDY Protocol,BangkokScoop,20150703,2089.0,80,v1,BangkokScoop,,https://www.youtube.com/watch?v=ZNmXEDIpuXg,IDY Protocol,True,7138.0,transcript_available,6
4nDCyJx-uPA,Yoga Day Program @ Ministry Of Maharashtra - 20-06-2015,Brahma Kumaris,20150625,4638.0,3134,v1,Brahma Kumaris,42.0,https://www.youtube.com/watch?v=4nDCyJx-uPA,"Brahma Kumaris Int'l Head Quarter, Mount Abu, Rajasthan, India",True,22719.0,transcript_available,2
2JVFSCquwZo,Indians Stretch Together with PM Modi on International Yoga Day,CCTV Video News Agency,20150622,85.0,150,v1,CCTV Video News Agency,1.0,https://www.youtube.com/watch?v=2JVFSCquwZo,"Along with thousands of other people, Indian Prime Minister Narendra Modi marked International Day of Yoga on Saturday by striking a few yoga poses on a ceremonial road in New Delhi. 

At the crack of dawn, a mammoth exercise to showcase India's cultural identity through yoga was initiated. Roads in the heart of New Delhi became a carpet for yoga practitioners for the first time ever.

Indians in 650 districts across the nation participated along with people elsewhere around the world. The Rajpath, venue for the celebrations in the Indian capital, saw massive security arrangements for the prime minister and other yogis. 

Indian ministers, bureaucrats and even Indian military personnel participated in the exercise. The Indian government hopes that the event, involving 37,000 people, will enter the Guinness book of world records.

The 64-year-old prime minister, who is both tech-savvy and an avid follower of yoga, last year set up the new Ayush Ministry to promote yoga, a move that has been viewed as an effort to use yoga as a conduit of soft power. 

""It was a brilliant experience that we are here as a team, as a country together, to be here and to experience such a wonderful feeling of being together. Yoga is not just about your health; it's about meeting so many people to be a part of such a beautiful environment,"" said Lalita, a yogi. 

""It was a proud moment for being an Indian, because I have seen other people have come from around the world. And, it's not only the world, ... within India, all the religions came together,"" said Dheeraj, a yoga teacher. 

For the Indian establishment, the large-scale exercise was partly an effort to reclaim ground following concerns that India is losing ""brand yoga"" because the discipline has surged in popularity overseas.

Critics, however, say that while promoting yoga will generate more business for teachers and gurus, India still has massive health problems that the government should address first.
More on: http://newscontent.cctv.com/NewJsp/news.jsp?fileId=302260

Subscribe us on Youtube: https://www.youtube.com/channel/UCmv5DbNpxH8X2eQxJBqEjKQ
CCTV+ official website: http://newscontent.cctv.com/
LinkedIn: https://www.linkedin.com/company/cctv-news-content?
Facebook: https://www.facebook.com/pages/CCTV/756877521031964
Twitter: https://twitter.com/NewsContentPLUS",True,480.0,transcript_available,9
x-F7IDlG0f0,"Dr Ananda Balayogi Bhavanani explores the theory behind ""Pranava Pranayama""",ISCM of Sri Balaji Vidyapeeth,20150416,401.0,5342,v1,ISCM of Sri Balaji Vidyapeeth,134.0,https://www.youtube.com/watch?v=x-F7IDlG0f0,"Dr Ananda Balayogi Bhavanani explores the theory behind ""Pranava Pranayama"".


The Pranava is the full cosmic Om (or AUM), represented as the three distinct vibratory sounds ofthe Akara  'AAA',Ukara  'UUU' and Makara  'MMM'. These three distinct resonant sounds are intimately tied with the three parts of the breath, vibhagha pranayama. The 'Ahh' sound originating from the solar plexus is related to adham pranayama, or lower lung breathing. The 'UUU' sound originating from the chest region corresponds to madhyam pranayama, or mid-chest breathing. The 'MMM' sound, as it moves upward and transcends its auditory character is associated with adhyam pranayama, or upper lung breathing. So then, the 'A' is verbalised as the air is being expelled from the lower lungs, the 'U' as the air exits the mid-lungs, and the 'M' as the remaining air leaves the upper lungs. 

As an added dimension of the practice, one can mentally 'think' these same sounds during the inhalation stage of the breath, as each section of the lungs is filled accordingly.

The Pranava AUM is practiced in conjunction with the mahat yoga pranayama, or the 'complete yogic breath'.  Pranava Pranayama involves a one pointed concentration on the Roopa and Nada (form and sound) of the sacred Pranava AUM-the Mantra of all Mantras.  When it is done with total awareness, then Pranava Dhyana a meditative state of being manifests, that harmonizes the body, emotions and mind. It is an important part of the Rishiculture Ashtanga Yoga tradition as taught by Yogamaharishi Dr Swami Gitananda Giri.


Dr. Swami Gitananda Giri maintained the healing power of the Pranava as unparalleled, while modern researchers and therapists continue to demonstrate its practical success upon patients with various afflictions.

The psychic benefits of the Pranava pranayama are immense. On the physical level, research has begun to reveal this practice as an incredible panacea, demonstrating impressive results for many conditions such as eye disorders, gastro-intestinal problems, stress disorders, chronic headaches, neck problems, anxiety, depression and a vast spectrum of psycho-somatic, mental and emotional disorders.

""After fifteen years of daily practice, experimenting and researching the practice of Pranava AUM pranayama... and having successfully tested it with all types of serious illnesses, mine as well as other students/patients, and having more than satisfied myself of its truth, I shared my knowledge and experience with the fervent hope that it may inspire serious, dedicated and disciplined colleagues to do likewise."" ~ Sri Bala Ratnam, Vibrational Breath Therapy",True,2430.0,transcript_available,1
Z6jMEMLRfXI,International Yoga Day 21 06 2015 Nehru Yuva Kendra Auraiya Part 2,Dharmesh Singh Tomar,20150625,1190.0,15,v1,Dharmesh Singh Tomar,1.0,https://www.youtube.com/watch?v=Z6jMEMLRfXI,,True,2681.0,transcript_available,3
VHEbukPnpoU,India gears up for International Yoga Day,AFP News Agency,20150619,47.0,4389,v1,AFP News Agency,22.0,https://www.youtube.com/watch?v=VHEbukPnpoU,"Keep up-to-date with the latest news, subscribe here: http://bit.ly/AFP-subscribe

Indian paramilitary officers attend yoga classes as part of a governmental programme ahead of International Yoga Day.

Follow AFP English on Facebook:
https://www.facebook.com/AFPnewsenglish

Latest news on AFP English Twitter:
https://twitter.com/AFP

Share your top stories on Google+
http://bit.ly/AFP-Gplus",True,196.0,transcript_available,1
ULYfXTvQRgw,Yoga endorsment by celebrity- Anil Kapoor English,Ministry of Ayush,20150620,20.0,1165,v1,Ministry of Ayush,13.0,https://www.youtube.com/watch?v=ULYfXTvQRgw,,True,78.0,transcript_available,4
V-f6lHtjtKo,Yoga helping prisoners find peace,CBS News,20151125,109.0,4990,v1,CBS News,70.0,https://www.youtube.com/watch?v=V-f6lHtjtKo,Inmates at California's San Quentin prison are working to find their zen place through yoga sessions. CBS New's Kenneth Craig shows how the classes could lead to an easier transition back into society for prisoners.,True,904.0,transcript_available,1
GX-LX1BQJ-M,Sampoorna Yoga - Yoga Teacher Training - Testimonial - Sahil,Sampoorna Yoga Testimonials,20161027,61.0,54,v1,Sampoorna Yoga Testimonials,,https://www.youtube.com/watch?v=GX-LX1BQJ-M,"Sahil, an ex-sampoorna yoga teacher training student speaking about her experience with Sampoorna Yoga, India.
http://www.sampoornayoga.com
Please like us on Facebook:
https://www.facebook.com/pages/Sampoorna-Yoga-For-Body-Mind-Soul/141165442629954",True,460.0,transcript_available,1
-cS3YaCShng,Yoga helps breast cancer survivors recover,"WKBW TV | Buffalo, NY",20151023,125.0,275,v1,"WKBW TV | Buffalo, NY",2.0,https://www.youtube.com/watch?v=-cS3YaCShng,"Yoga helps breast cancer survivors recover
◂


WKBW provides local news for all of Western New York, Buffalo, NY and the Niagara Falls NY region 

7 Eyewitness News is Buffalo's Source for news, sports, weather, and good things happening every day.

For more download the WKBW mobile app:

iPhone: http://bit.ly/iOS-wkbw
Android: http://bit.ly/wkbw-android",True,988.0,transcript_available,1
4vTJHUDB5ak,"Yoga for neck, shoulders and upper back 15min",yoginimelbourne,20150531,853.0,11255638,v1,yoginimelbourne,140592.0,https://www.youtube.com/watch?v=4vTJHUDB5ak,"Ahimsa is Yoginimelbourne's new premium membership platform, start your 7-day free trial here: https://ahimsa.theclubb.co/

This is a beautiful short practice that will release tension in the neck, shoulders and upper back & will help you feel more ease and spaciousness in your body and mind. It is a fully accessible practice, suitable for absolute beginners, right through to the advanced practitioner. It can be done seated on the floor, or in a chair - perfect for a quick break in your office chair to release any tension built up working on your computer. 

Produced by Paula Lay & Mischa Baka

Support via Patreon: https://www.patreon.com/yoginimelbourne
Donate via Paypal: https://www.paypal.me/yoginimelbourne
Follow on Instagram: https://www.instagram.com/yoginimelbourne

Thank you to all our subscribers, ahimsa and patreon supporters & those able to donate, it is greatly appreciated & supports the Yoginimelbourne team continue making high quality content.

FULL FREE PROGRAMS
++++

Align: 7-days of mindfulness: https://youtube.com/playlist?list=PLE39V1yqWM_H1INjijIurirdFHD7DBqko
10-day challenge 'Energise & reset': https://youtube.com/playlist?list=PLE39V1yqWM_EjzSNm_bvw_e7Dkx-_Rryt

RECOMMENDED/POPULAR PLAYLISTS
++++

Neck, shoulders & upper body: https://youtube.com/playlist?list=PLE39V1yqWM_G5m9LXkg5HADpQ6AWQmYg1
20-30min practices: https://youtube.com/playlist?list=PLE39V1yqWM_E1tiFH_mPWr5PPWPL5pKzze
Favourite practices: https://youtube.com/playlist?list=PLE39V1yqWM_EjYsysTym-UesO-7ipW0Av",True,5670.0,transcript_available,6
Raa-U-y4920,Exeter Yoga Flashmob May 2015 - LOVE IS THE ANSWER (official),Fran Allen,20151211,273.0,893,v1,Fran Allen,17.0,https://www.youtube.com/watch?v=Raa-U-y4920,"The sound of Garnett Silk's classic 'Love is the Answer' filled the air at Exeter's first ever Yoga Flashmob, a random collective of the local Yoga Sangha in and around Exeter, Devon, UK.

www.derekthedog.co.uk
 
This video is about version 3,",True,911.0,transcript_available,1
4a9GieNT4Z8,"Common Yoga Protocol-English (full version), International Day of Yoga 2015",Morarji Desai National Institute of Yoga (MDNIY),20150514,2693.0,37105,v1,Morarji Desai National Institute of Yoga (MDNIY),271.0,https://www.youtube.com/watch?v=4a9GieNT4Z8,"Common Yoga Protocol, a film by Morarji Desai National Institute of Yoga, Ministry of AYUSH, Government of India to commemorate International Day of Yoga",True,8699.0,transcript_available,6
DWtnKRL30jo,Sadhguru Addresses the UN - IDY 2016,Sadhguru,20160707,4167.0,1127767,v1,Sadhguru,19124.0,https://www.youtube.com/watch?v=DWtnKRL30jo,"Here is Sadhguru's full address to the United Nations on June 20, a day before the International Day of Yoga 2016. Sadhguru was invited to be the lead speaker at a special event ‘Conversation with Yoga Masters – Yoga for the achievement of the Sustainable Development Goals (SDGs)’. 

Adopted by world leaders and the UN, Sustainable Development Goals (SDGs) serve as a political vision and a collective blueprint for sustainable development for all countries and people. The conversation with Sadhguru was moderated by author, civil and environmental rights advocate, Max Kennedy.

#Sadhguru
Yogi, mystic and visionary, Sadhguru is a spiritual master with a difference. An arresting blend of profundity and pragmatism, his life and work serves as a reminder that yoga is a contemporary science, vitally relevant to our times. 

Sadhguru Exclusive (Register Now)
⚡ http://isha.co/ex-yt 

Sadhguru App (Download)
📱 http://onelink.to/sadhguru__app

Official Sadhguru Website 
🌎 http://isha.sadhguru.org 

Donate Towards Crafting A Conscious Planet
🙏 https://isha.sadhguru.org/sanghamitra

Offerings from Sadhguru in Challenging Times 
🌼 https://isha.sadhguru.org/sadhana-support

Guided Yoga & Meditations by Sadhguru (Free Online)
🌼 http://isha.sadhguru.org/5-min-practices
🌼 http://isha.sadhguru.org/IshaKriya

Inner Engineering Online Program
50% off  | FREE for COVID Warriors
🌼 http://isha.co/IEO-YT (Register Now)

Official Social Profiles of Sadhguru  (Subscribe)
🌐 https://youtube.com/sadhguru?sub_confirmation=1
🌐 https://facebook.com/sadhguru
🌐 https://instagram.com/sadhguru
🌐 https://twitter.com/SadhguruJV
🌐 https://t.me/Sadhguru",True,29944.0,transcript_available,0
-rR2AxYZD6c,Yoga Sutras 2.30,Gokulacandra,20160427,63.0,59,v1,Gokulacandra,1.0,https://www.youtube.com/watch?v=-rR2AxYZD6c,Ahimsa,True,326.0,transcript_available,1
7QsGyBDLrmg,"150625 UN International Yoga Day in Seoul, Korea",SKECHERS Korea,20150629,60.0,2126,v1,SKECHERS Korea,14.0,https://www.youtube.com/watch?v=7QsGyBDLrmg,15 06 25 UN international yoga day in Korea,True,23.0,transcript_available,7
WrMB_KCXHPg,"Statement by Vice Chairperson of the Regional Women Parliamentary Conference, Hon. Thulisile Dladla",Parliament of the Republic of South Africa,20150707,648.0,170,v1,Parliament of the Republic of South Africa,,https://www.youtube.com/watch?v=WrMB_KCXHPg,"Southern African Development Community (SADC) Parliamentary Forum
Opening Ceremony
Durban, South Africa

The 14 Member States of the SADC, namely Angola, Botswana, Lesotho, Malawi, Mauritius, Mozambique, Namibia, South Africa, Swaziland, Tanzania, Zambia, the Democratic Republic of the Congo (DRC), Zimbabwe and the Seychelles will all converge in Durban for the 37th Plenary Assembly of the SADC-PF to be held under the theme ""Industrialisation and Regional Integration in SADC: The role of Parliaments.""

Migration and Development; Free Movement of People: Towards Regional Integration; and Diaspora Engagement, are amongst the topics to be discussed at the 37th Plenary Assembly of the SADC-PF 2015.",True,2577.0,transcript_available,1
aJcRd6zIqUw,world yoga day  hindi,CHAITANYA TAPOVAN,20150621,241.0,46,v1,CHAITANYA TAPOVAN,,https://www.youtube.com/watch?v=aJcRd6zIqUw,,True,804.0,transcript_available,1
rwqxnCbrMsI,Veteran finds peace in yoga class,CBS Evening News,20150928,134.0,10839,v1,CBS Evening News,97.0,https://www.youtube.com/watch?v=rwqxnCbrMsI,"After a blast in Iraq took both of his legs, a friend suggested Iraq War veteran Dan Nevins try yoga to help with his flashbacks. Now, for the wounded warrior, teaching yoga is more than just a job, it saved his life. Elaine Quijano has his story.",True,1080.0,transcript_available,1
NRFwGkALO7A,"En casa en Capaya, anfitrión recibe a activistas por la Unidad",Ricardo Estevez,20151026,76.0,81,v1,Ricardo Estevez,,https://www.youtube.com/watch?v=NRFwGkALO7A,"Capaya, Barlovento, Edo. Miranda. Un destacado líder comunitario abre las puertas de su casa para la organización política de su comunidad. A 43 días de las #Parlamentarias2015, la tarea es muy concreta: buscar votos para la tarjeta de abajo y a la izquierda, en lista y nominal (SELECCIONAR TODO)",True,488.0,transcript_available,3
09AHHhQJPH4,United Nations International Yoga Day Festival,The Mantra Room Brisbane,20150601,165.0,15758,v1,The Mantra Room Brisbane,,https://www.youtube.com/watch?v=09AHHhQJPH4,"Join the world wide celebrations for the United Nations International Day of Yoga at the very first Yoga Day Festival, a free community event featuring, fun and flowing yoga asana classes, deep relaxation, yoga breathing, exciting kid’s games and activities, live music and kirtan (yoga chant) deep peace meditation and more..... 
yogadayfestival.com.au",True,93.0,transcript_available,7
pW_P1E4g3v8,"After Muslim Protests, Surya Namaskar Out of Yoga Day Drill",Times Of India,20150609,198.0,1276,v1,Times Of India,3.0,https://www.youtube.com/watch?v=pW_P1E4g3v8,"After Muslim Protests, Surya Namaskar Out of Yoga Day Drill 

The Centre has decided to drop 'Surya Namaskar' from 'asanas' to be performed by people across the country to commemorate 'International Day of Yoga' on June 21.

Subscribe to Times Of India's Youtube channel here: http://goo.gl/WgIatu

Also Subscribe to Bombay Times Youtube Channel here: http://goo.gl/AdXcgU

Social Media Links: 
Facebook : https://www.facebook.com/TimesofIndia
Twitter : https://twitter.com/timesofindia
Google + : https://plus.google.com/u/0/+timesindia/posts

'Download TOI app on Android & iPhone and WIN free recharge coupon worth Rs. 50/- from Paytm - http://goo.gl/AvRYmM

Times Of India's Official YouTube channel is managed by Culture Machine Media Pvt Ltd.

The Centre has decided to drop 'Surya Namaskar' from 'asanas' to be performed by people across the country to commemorate 'International Day of Yoga' on June 21. The trimming of the drill is aimed at catering to the sensibilities of the minorities in the wake of opposition from Muslim groups. Launching a nationwide campaign against making what it dubbed ""Hindu religious practices"" compulsory in educational institutions, the All India Muslim Personal Board (AIMPLB) had demanded that the order making Surya Namaskar compulsory in schools be also cancelled. Surya Namaskar, a yogic practice for comprehensive development of the body, is considered a crucial component for improvement of holistic health. Earlier in April, the government had come under attack on the use of ""Aum"", a chant, while issuing a common protocol for celebration of the International Yoga Day. Meanwhile, preparations are on in full swing for the mega event on June 21, which is expected to witness almost 40,000 people from across the country performing 'asanas' at Delhi's Rajpath. Prime Minister Narendra Modi will address the gathering, minister of state for AYUSH Shripad Naik said. ""Our ministry is also trying to register the mega event in the Guinness Book of World Records,"" Naik said. He said free yoga camps are being organized in 651 districts while 100 such camps will be held in Delhi to observe the day. External affairs minister Sushma Swaraj, along with Naik, will launch a special portal for the event on June 9. In December last year, the United Nations General Assembly adopted June 21 as International Yoga Day after PM Modi urged the world community to celebrate the ancient discipline on a global scale. With over 175 nations supporting Modi's proposal, the move was seen as major diplomatic win for India. Various yoga schools and centres like Isha Foundation, Patanjali and Morarji Desai National Institute of Yoga are also collaborating to conduct workshops and yoga sessions along with showcasing different kinds of ayurvedic, herbal and organic products to visitors at the organic and wellness haat in the capital. The AYUSH ministry will also organize an international conference on yoga which will focus on holistic health. The theme includes traditional basis of yoga and its role in prevention of diseases along with therapeutic potentials of yoga. The conference will also discuss the importance of yoga for global peace. The railways has urged its over 13 lakh employees to celebrate the day in a big way.",True,1235.0,transcript_available,4
VuvYdsYQnH4,India leads the way as world marks first international yoga day,euronews,20150621,68.0,1805,v1,euronews,25.0,https://www.youtube.com/watch?v=VuvYdsYQnH4,"Bend, arch and control your breathing. It is the world's first international yoga day. 

""India:""http://timesofindia.indiatimes.com/International-Yoga-Day-celebrations/liveblog/47751842.cms is leading the way, with prime minister Narendra Modi joining thousands of people at a public event in the capital Delhi. The mind, he said, is being trained for the start of a new era of peace and goodwill. 

  (function(d, s, id) {  var js, fjs = d.getElementsByTagName(s)[0];  if (d.getElementById(id)) retu…
READ MORE : http://www.euronews.com/2015/06/21/india-leads-the-way-as-world-marks-first-international-yoga-day

What are the top stories today? Click to watch: https://www.youtube.com/playlist?list=PLSyY1udCyYqBeDOz400FlseNGNqReKkFd

euronews: the most watched news channel in Europe
Subscribe! http://www.youtube.com/subscription_center?add_user=euronews 

euronews is available in 13 languages: https://www.youtube.com/user/euronewsnetwork/channels

In English:
Website: http://www.euronews.com/news
Facebook: https://www.facebook.com/euronews
Twitter: http://twitter.com/euronews
Google+: http://google.com/+euronews
VKontakte: http://vk.com/en.euronews",True,336.0,transcript_available,4
w9ifmlcu8eg,FHL CEO presentation at AGM,Fiji Sun Digital,20151023,281.0,58,v1,Fiji Sun Digital,1.0,https://www.youtube.com/watch?v=w9ifmlcu8eg,,True,1572.0,transcript_available,1
T-y9F_n1rZM,Yoga with Narendra Modi | Asanas & Pranayam | Show Stopper,NMF News,20150605,2693.0,142462,v1,NMF News,1585.0,https://www.youtube.com/watch?v=T-y9F_n1rZM,"I sleep very less. Yoga, Pranayama and deep breathing keep me energetic throughout the day!",True,8734.0,transcript_available,6
Tqk_H51lqr0,Yoga Sutras - Patanjali - english full,Bodhisattva,20190708,1386.0,7618,v1,Bodhisattva,134.0,https://www.youtube.com/watch?v=Tqk_H51lqr0,"Translation by Christopher Chapple and Yogi Ananda Viraj.
Text reading by Peter (UK) voice - Natural readers.
Video made using Wondershare Filmora.
-----------------------------------------------------------------------------------------------------------
A true and extensive explanation of Yoga. Enjoy!",True,9834.0,transcript_available,1
AfghupHyo3A,'Made in China' yoga mats for International Yoga Day event,Oneindia News,20150620,71.0,958,v1,Oneindia News,4.0,https://www.youtube.com/watch?v=AfghupHyo3A,"It will be `Made in China,’ not `Make In India’ at the International Yoga Day event on Rajpath in New Delhi on Sunday to mark the first International Day of Yoga on June 21. Participants in the yoga event – which aims to create a Guinness record – will use Chinese-made mats to perform asanas.",True,599.0,transcript_available,1
w_GjTWW5jPk,"International Yoga Day Dubai, 2015: Episode 1",Zee TV Middle East,20150716,1084.0,1140,v1,Zee TV Middle East,8.0,https://www.youtube.com/watch?v=w_GjTWW5jPk,"On 21 June 2015, The Consulate General of India in Dubai organized Dubai’s first ever International Yoga Day celebrations. In this special episode, we meet renowned yoga personalities who were in town for International Yoga day such as Sri Rishi Nitya Pragya, A.G. Mohan and Dr. Radhika Nagrath. 

The episode features the inspiring story of Dr. Anushi Somaya, who is a cancer survivor and founder of Dubai-based Divine Yoga which organizes free yoga sessions for cancer patients.

We also give you a glimpse of a new Yoga studio in town, VoYoga, speak to Geraldine Hardy from Yogalife Magazine, and meet people who's lives changed because of yoga.

Watch out for our next episode, in which we cover Dubai's first yoga day where over 17,000 people showed up, meet World Boxing Champion Mary Kom & other prominent personalities!

For more information and updates, follow us on:

Twitter: https://twitter.com/ZeeTVME
Facebook: https://www.facebook.com/ZeeTVME",True,4854.0,transcript_available,4
PZqkX1mJ7qk,Prof.Dr. Bangalore T. Lakshman,Heritage Who's Who,20150904,239.0,405,v1,Heritage Who's Who,7.0,https://www.youtube.com/watch?v=PZqkX1mJ7qk,"Prof.Dr.Bangalore T. Lakshman
BE. MS .ME . FASCE, FIE, MIWSA, PE. DLITT
BTL Foundation for International Services
www.btlfoundation.net",True,1466.0,transcript_available,1
