video_id,title,channel,upload_date,duration,view_count,source_corpus,uploader,like_count,webpage_url,description,has_transcript,word_count_x,status,filename,word_count_y,character_count
N2hINf9f0Fw,#bestyogachannel #yogatime #idy2023#fitindiamovement #celebratingyoga day2023,SHIVOHAM YOG,20230801,26.0,32,v1,SHIVOHAM YOG,3.0,https://www.youtube.com/watch?v=N2hINf9f0Fw,,True,13.0,transcript_available,N2hINf9f0Fw.en-orig.txt,13,79
7juBq6m1U2o,"YOGI SRI ANANDA JI SERVING HUMANITY AT NO COST IN  AY KUTIR,HABRA,N 24PGS,WB,INDIA ON 7 9 14 3",DR. ANUP Roy,20150527,56.0,21,v1,DR. ANUP Roy,,https://www.youtube.com/watch?v=7juBq6m1U2o,,True,21.0,transcript_available,7juBq6m1U2o.en.txt,21,150
YjFYaNyfq4Y,Meditation Mantra for Peace | Lokah Samatah Sukhino Bhavantu | Mantra Chanting Meditation,Meditative Mind,20150917,3941.0,328355,v1,Meditative Mind,4300.0,https://www.youtube.com/watch?v=YjFYaNyfq4Y,"Meditation Mantra for Peace | Lokah Samatah Sukhino Bhavantu

May all my thoughts, words and actions contribute in some way to the happiness of all beings. This is a prayer each one of us can practice every day. It reminds us that our relationships with all beings and things should be mutually beneficial if we ourselves desire happiness and liberation from suffering.


MANTRA + MEANING

~ Lokah Samastah Sukhino Bhavantu ~

lokah: location, realm, all universes existing now
samastah: all beings sharing that same location
sukhino: centered in happiness and joy, free from suffering
bhav: the divine mood or state of unified existence
antu: may it be so, it must be so (antu used as an ending here transforms this mantra into a powerful pledge)

=====

☯ MANTRA MEDITATION MONTH

At Meditative Mind, we are dedicated in creating Music for Healing Chakras,  Chakra Chants, Healing Meditation Mantras, And Relaxation Music .
And this Month is dedicated to MANTRA Chants and Meditations
We are featuring various Mantras for Meditation, Mantras for Healing, Mantra for Positive Energy, for Protection, for Removing Obstacles, Mantra for Success, Mantra for Bringing Peace,  and many more. We have recently released ADI SHAKTI MANTRA. Here is our Mantra Meditation Playlist
https://www.youtube.com/playlist?list=PLsuCfYXzi5DLQmw5DbidL4xfFk2bNHXuq


☯ SCHEDULE 
New Videos Released on Mondays, Wednesdays, Thursdays, Sundays between
5AM to 8AM(PST)

☯ SUBSCRIBE for updates
http://www.youtube.com/subscription_center?add_user=TheMeditativeMind


☯ MEDITATIVE MIND CHANNEL
https://www.youtube.com/user/TheMeditativeMind


☯ LET'S CONNECT
Meditation Music, Mantra Meditations, Chakra Healing Chants & Healthy Living Tips.
--https://plus.google.com/+TheMeditativeMindZone
--http://facebook.com/music4meditation
--https://twitter.com/meditaterelax


☯ CREDITS
Composition, Music & Vocals by : Dilpreet Bhatia
Photo by Pexels.com under License: CC0 Public Domain

=============
""Our Mission is to bring more peace and mindfulness in people's lives through Music for Meditation, Chakra Healing, Mantra Meditation and Chants""",True,878.0,transcript_available,YjFYaNyfq4Y.en.txt,878,5041
q5m6tMjcF8k,A 5-Minute Morning Yoga for Peace,Sadhguru,20150606,637.0,2699039,v1,Sadhguru,29995.0,https://www.youtube.com/watch?v=q5m6tMjcF8k,"Nadi Shuddhi is a 5-minute guided yoga routine for positive energy. It balances your energy system (nadis), calms your mind and improves your ability to act effectively. The practice is great for beginners and can be done anywhere: at home, in the office, the park. Try out Nadi Shuddhi and realize the benefits in no time.

00:00 - Introduction to Nadi Suddhi (Yoga for Peace).
01:15 - Guidelines that should be followed before practicing this meditation.
02:13 - Demonstration of the Practice.
04:06 -  Corrections that should be kept in the mind while you are doing this practice.
05:46 -  Start your meditation by following the step by step instructions.                  

#Meditation #Yoga

To watch this video in Gujarati - https://youtu.be/2NJzmHDe3Mw
To watch this video in Nepali:  https://www.youtube.com/watch?v=HxW_hmi-pqg&t=5s

#Sadhguru
Yogi, mystic and visionary, Sadhguru is a spiritual master with a difference. An arresting blend of profundity and pragmatism, his life and work serves as a reminder that yoga is a contemporary science, vitally relevant to our times. 

Sadhguru Exclusive (Register Now)
⚡ http://isha.co/ex-yt 

Sadhguru App (Download)
📱http://onelink.to/sadhguru__app

Official Sadhguru Website 
🌎 http://isha.sadhguru.org 

Donate Towards Crafting A Conscious Planet
🙏 https://isha.sadhguru.org/sanghamitra

Offerings from Sadhguru in Challenging Times 
🌼 https://isha.sadhguru.org/sadhana-support

Guided Yoga & Meditations by Sadhguru (Free Online)
🌼 http://isha.sadhguru.org/5-min-practices
🌼 http://isha.sadhguru.org/IshaKriya


Official Social Profiles of Sadhguru  (Subscribe)
🌐 https://youtube.com/sadhguru?sub_confirmation=1
🌐 https://facebook.com/sadhguru
🌐 https://instagram.com/sadhguru
🌐 https://twitter.com/SadhguruJV
🌐 https://t.me/Sadhguru",True,2554.0,transcript_available,q5m6tMjcF8k.en-orig.txt,2554,13830
4le2T-Ww-Iw,Introduction to Patanjali | Patanjali Yoga Sutra  | YCB Syllabus | Yoga Philosophy | Samadhi Pada,Wellness Coach & Cyclist,20190914,291.0,12390,v1,Wellness Coach & Cyclist,168.0,https://www.youtube.com/watch?v=4le2T-Ww-Iw,"#Yogalignment #Patelsvideo #Pranayam


Introduction to Patanjali, Is he the founder of yoga ?, Story of his birth, naming ""Patanjali"", No Belief are needed for Yoga Sutra, A great Philosopher, Grammarian, a mind psychologist.

Like|Share|Comment
✅CLICK TO SUBSCRIBE TO THIS CHANNEL
➤https://bit.ly/Subscribeyoga

◾YOGA: A WAY OF LIFE (एक जीवन शैली)◾

✅ YOGA ALIGNMENT SERIES: ➤ https://bit.ly/yogaalignment
✅ YOGA BREATHING SERIES:➤ https://bit.ly/ScienceofBreathing
✅ YOGA SUTRA OF PATANJALI SERIES:➤ https://bit.ly/patanjaliyogasutra
✅ YOGA NIDRA SERIES: The sleeping meditation➤ https://bit.ly/bestyoganidra
✅ SHATKRIYAS SERIES: The cleansing techniques➤ https://bit.ly/Shatkriyas
✅ YOGA IN HINDI➤ https://bit.ly/yogainhindi
✅ CORPORATE YOGA SERIES➤ https://bit.ly/chairyoga123
✅ PILATES SERIES➤ https://bit.ly/PilatesandCoreYoga
✅ MISCELLANEOUS➤ https://bit.ly/miscellaneous123
✅ 200 Hrs. YOGA TEACHER TRAINING COURSE➤ https://bit.ly/yogattc1


◾Facebook | https://bit.ly/riteshpatel
◾Instagram | https://bit.ly/Instagramyoga

#patelsvideo #yogalignment #yoganidra",True,1808.0,transcript_available,4le2T-Ww-Iw.en-orig.txt,1808,9883
X3FKttoVT8k,approach to bone tumours and tumour like lesions.-basic concepts-,Dr shashikala p krishnamurthy,20150623,3321.0,251,v1,Dr shashikala p krishnamurthy,5.0,https://www.youtube.com/watch?v=X3FKttoVT8k,"CME on bone and soft tissue pathology 20-6-15 at SDUMC  kolar.
dr shashikala krishnamurthy speaking on bone pathology- apporoach to bone tumours -part 1.
at sri devraj urs medical college ,kolar
organised by dr CSBR prasad -professor and head pathology",True,10000.0,transcript_available,X3FKttoVT8k.txt,10000,50356
8M2mJTSxnWM,Royal Swaziland Police Annual Report for 2015.,Eswatini TV,20160913,155.0,385,v1,Eswatini TV,2.0,https://www.youtube.com/watch?v=8M2mJTSxnWM,During the year under review a total of 44 748 cases were reported. This has been revealed by the Royal Swaziland Police Annual Report for 2015.,True,1239.0,transcript_available,8M2mJTSxnWM.en-orig.txt,1239,6982
GO0RorA2xWY,Zenward - Latest Yoga Platform by Mindvalley,Life At Mindvalley,20150326,170.0,10165,v1,Life At Mindvalley,37.0,https://www.youtube.com/watch?v=GO0RorA2xWY,"Zenward is a unique platform designed to help you build a lively Yoga practice, while having fun.

Learn from world class experts like Kino MacGregor, Dylan Werner, Erin Motz, Dashama Gordon, Gillian Wagner and Rachel Zinman as they guide you with grace through the transformational journey of yoga 

You also have an exclusive yoga community to support you, challenges to push you and weekly reminders that bring you closer to the mat. 

Get ready to experience Yoga, like never before, at Zenward.",True,1227.0,transcript_available,GO0RorA2xWY.en-orig.txt,1227,6378
5RE5DlLU-4g,Attorney General Aiyaz Sayed-Khaiyum launched new vehicles from ASCO,FijiGovernment,20151208,566.0,214,v1,FijiGovernment,2.0,https://www.youtube.com/watch?v=5RE5DlLU-4g,Attorney General and Minister for Finance Hon. Aiyaz Sayed-Khaiyum launched the signing and announcement of the new lease vehicle from ASCO Motors.,True,4511.0,transcript_available,5RE5DlLU-4g.txt,4511,24630
Ux0Cc9Gj5R8,PM Modi To Set World Record On International Yoga Day,Aaj Tak,20150603,805.0,7298,v1,Aaj Tak,49.0,https://www.youtube.com/watch?v=Ux0Cc9Gj5R8,"According to reports, Prime Minister Narendra Modi will set a world record on International Yoga day by performing the spiritual practice with around 35,000 people. 

Follow us:
YouTube: https://www.youtube.com/user/aajtaktv?sub_confirmation=1
Twitter: https://twitter.com/aajtak
Facebook: http://www.facebook.com/aajtak",True,5120.0,transcript_available,Ux0Cc9Gj5R8.en.txt,5120,29832
n2iIQ7PTTXc,"PM Modi To Set World Record By Performing Yoga With 35,000 Children",Aaj Tak,20150602,86.0,1043,v1,Aaj Tak,10.0,https://www.youtube.com/watch?v=n2iIQ7PTTXc,"According to reports, Prime Minister Narendra Modi will set a new world record by performing yoga with 35,000 children on 21 June. 

Follow us:
YouTube: https://www.youtube.com/user/aajtaktv?sub_confirmation=1
Twitter: https://twitter.com/aajtak
Facebook: http://www.facebook.com/aajtak",True,505.0,transcript_available,n2iIQ7PTTXc.en.txt,505,3009
TcUzZ4fVtG4,Yoga Sutras 1.34,Gokulacandra,20150915,128.0,72,v1,Gokulacandra,,https://www.youtube.com/watch?v=TcUzZ4fVtG4,Retention.,True,509.0,transcript_available,TcUzZ4fVtG4.en-orig.txt,509,2994
D-kdaFEJ9Nk,Narendra Modi doing Yoga at Rajpath makes World Record,NMF News,20150621,4065.0,3602,v1,NMF News,57.0,https://www.youtube.com/watch?v=D-kdaFEJ9Nk,"Among thousands of people twisting, bending and stretching on a ceremonial road in Delhi on Sunday morning was Prime Minister Narendra Modi, who led the first International Yoga Day celebrations across India. ""Who would have thought that Rajpath would become Yoga Path,"" he said, moments before taking to the mat himself.",True,17307.0,transcript_available,D-kdaFEJ9Nk.en.txt,17307,99275
SHyvmu2yHRc,Patanjali's Yogasutra | Dr. Kausthub Desikachar | YS I.9 | 7 March 2015,Dr. Kausthub Desikachar,20150310,2187.0,2892,v1,Dr. Kausthub Desikachar,48.0,https://www.youtube.com/watch?v=SHyvmu2yHRc,"This lecture is Seventh of a series of Lectures on the Yogasutra of Patanjali, conducted by Dr. Kausthub Desikachar. All are welcome to attend this lecture either at our center directly, or through this webcast.

For more information visit www.sky-yoga.net",True,10475.0,transcript_available,SHyvmu2yHRc.en-orig.txt,10475,57419
9hHDiazQrpU,KKFX: International Yoga Day,News Channel 3-12,20160621,256.0,241,v1,News Channel 3-12,1.0,https://www.youtube.com/watch?v=9hHDiazQrpU,"Friends of the show and Santa Barbarbar's Yoga Instructing Duo - David Rachford​ and Whitney Ater​ helped us celebrate International Yoga Day with simple yoga-inspired movements that will help you combat the ailments of living in the digital age. #InternationalYogaDay 

(Original Air Date: 06/21/2016)",True,2162.0,transcript_available,9hHDiazQrpU.en-orig.txt,2162,11419
VR0brYQrBTA,A Journey into Naturopathic Medicine - Arti Mehta,AANMC (Association of Accredited Naturopathic Medical Colleges),20151008,93.0,444,v1,AANMC (Association of Accredited Naturopathic Medical Colleges),2.0,https://www.youtube.com/watch?v=VR0brYQrBTA,AANMC Career Pathways Project - Hear from Arti Mehta about her journey into naturopathic medicine.,True,660.0,transcript_available,VR0brYQrBTA.txt,660,3559
ad8IrsK5oTc,Artistic Yoga. Brahma Shree Yoga mandir,Shantharam Vinaya,20160228,752.0,802,v1,Shantharam Vinaya,3.0,https://www.youtube.com/watch?v=ad8IrsK5oTc,,True,244.0,transcript_available,ad8IrsK5oTc.en.txt,244,1578
qUipY3hkyuk,"International Yoga Day: An idea whose time has come, says Sushma Swaraj at United Nations",NDTV,20150621,329.0,3052,v1,NDTV,11.0,https://www.youtube.com/watch?v=qUipY3hkyuk,"United Nations celebrated the first International Yoga Day today, an initiative of PM Modi, in the presence of chief Ban-ki-Moon. Speaking at the event in New York, External Affairs Minister Sushma Swaraj said it was ""an idea whose time has come"".

Watch more videos: http://www.ndtv.com/video?yt",True,2285.0,transcript_available,qUipY3hkyuk.txt,2285,13238
dLYgy46XqCA,Ximena Gutierrez agradece la gestión del Gobierno en la recuperación de su hijo,vivanicaragua13,20150318,110.0,254,v1,vivanicaragua13,6.0,https://www.youtube.com/watch?v=dLYgy46XqCA,,True,644.0,transcript_available,dLYgy46XqCA.txt,644,3787
pNDR2cHqdZ4,International Yoga Day Varna Bulgarian,JJ Filmworks,20150710,1771.0,523,v1,JJ Filmworks,5.0,https://www.youtube.com/watch?v=pNDR2cHqdZ4,"(Inaugral) International Yoga Day Varna, Bulgaria - June 21st 2015",True,3747.0,transcript_available,pNDR2cHqdZ4.txt,3747,21043
FK9G5DEYQmc,AMONG FRIENDS: Yoga Therapy by Larry Payne,HIMHIMHERtv,20160118,456.0,585,v1,HIMHIMHERtv,8.0,https://www.youtube.com/watch?v=FK9G5DEYQmc,"Our first #YogaPortrait is ready for release! With big love and gratitude to all my Yoga Teachers especially #LarryPayne and his teaching - and the blossoming future of Yoga Therapy.

With special thanks to everyone who helped this portrait come to life!

If you are interested in getting a one-on-one video like this one please contact: sabine@himhimher.com
---
Like this? We got more! Check us out at
http://www.himhimher.com
http://www.facebook.com/himhimher.gbr
http://twitter.com/HIM_HIM_HER",True,2316.0,transcript_available,FK9G5DEYQmc.en-orig.txt,2316,12038
gJk-AgfvS_4,This Is BrandStar,BrandStar,20180517,331.0,11884,v1,BrandStar,64.0,https://www.youtube.com/watch?v=gJk-AgfvS_4,"BrandStar is a content marketing and TV-production company full of talented, enthusiastic people who enjoy coming to work every day. (Did we mention that in 2018, we became certified by Great Place to Work®?) We keep sane working hours, while still taking care of business, and believe in being ourselves on and off the job. If this sounds like you, please check out the positions at brandstar.com/careers",True,2012.0,transcript_available,gJk-AgfvS_4.en-orig.txt,2012,10628
76pKrIr7FlM,FBCTV 7PM NEWS   26 08 16,FBC TV,20160826,1452.0,2019,v1,FBC TV,12.0,https://www.youtube.com/watch?v=76pKrIr7FlM,,True,9594.0,transcript_available,76pKrIr7FlM.en-orig.txt,9594,52742
2oT23PVUDnA,Narendra Modi perform Yoga on#InternationalYogaDay,Food Safari,20150621,92.0,158,v1,Food Safari,,https://www.youtube.com/watch?v=2oT23PVUDnA,"LIVE: World bows to Yoga as India launches International Yoga Day in style, PM Modi calls it 'the beginning'
PM Modi Leads Yoga Day, India Attempts World Record: 10 Developments
Modi politely refuses selfies
PM Narendra Modi leads Yoga Day celebrations, says a ...
A day before International Yoga Day, PM Narendra Modi ...
PM Modi Leads Yoga Day, India Attempts World Record: 10 ...
India's Narendra Modi Leads Thousands in International Day
International Yoga Day - Wikipedia, the free encyclopedia
PHOTOS: When the world embraced International Yoga Day ...
Is Modi's real motive behind Yoga Day on June 21 to honour ...
India bends it like Modi on first World Yoga Day - Yahoo News
India yoga: PM Narendra Modi leads thousands in",True,331.0,transcript_available,2oT23PVUDnA.en-orig.txt,331,1926
CA7l6wDCEbU,IDY Celebrations in Finland Helsinki,International Day of Yoga,20150621,9125.0,384,v1,International Day of Yoga,6.0,https://www.youtube.com/watch?v=CA7l6wDCEbU,"International day of Yoga celebrations at Helsinki in Finland (at Merisatamanranta, Helsinki)

Facebook: https://facebook.com/yoga.in.finland
Event page: https://www.facebook.com/events/363717310502461/

Event agenda:

15.50 : Ambassador on stage welcoming everyone and saying a few words about IDY
16.01 : Gratitude to our sponsors and Introduction or Asana group participants
16.05 : Asana practices begin
16.50 : Asanas end. Asana group leaves and Pranayama group enter
16.52 : Pranayama and meditations group begins
17.35 : Meditation ends and Aarti enters. Mayank Introduces Aarti and Dance begins
17.50 : Tagore Ensemble enters with introduction
18.10:  Sahaja Unlimited with introduction
18.25: Qawwali Bros with introduction
18.45 : Thanking everyone and pack up begins",True,15957.0,transcript_available,CA7l6wDCEbU.txt,15957,102963
z98ZKHcuhlc,Chanting Yoga Sutra I 16,Yoga & Ayurveda with Teacher Scott,20190906,116.0,64,v1,Yoga & Ayurveda with Teacher Scott,5.0,https://www.youtube.com/watch?v=z98ZKHcuhlc,Learn to chant Patanjali's Yoga Sutras in the vedic chanting style as applied to the sutras by Krishnamacarya.,True,437.0,transcript_available,z98ZKHcuhlc.en-orig.txt,437,2429
5R1yX_2iFbM,"Fijian Attorney General, Aiyaz Sayed-Khaiyum, Public Consultation, rewrite of the Income Tax Act",FijiGovernment,20150728,636.0,43,v1,FijiGovernment,1.0,https://www.youtube.com/watch?v=5R1yX_2iFbM,"Fijian Attorney-General and Minister for Finance, Aiyaz Sayed-Khaiyum opens the Public Consultation on the rewrite of the Income Tax Act.",True,5371.0,transcript_available,5R1yX_2iFbM.txt,5371,29357
RbhNAq8XeP0,IFS Election Press Briefing 23 April 2015,Institute for Fiscal Studies,20150423,3838.0,1138,v1,Institute for Fiscal Studies,1.0,https://www.youtube.com/watch?v=RbhNAq8XeP0,"IFS analysis of the public finance implications of the manifestos of the Conservatives, Labour, Liberal Democrats and Scottish National Party.",True,32820.0,transcript_available,RbhNAq8XeP0.txt,32820,180945
zpbGQYHV3Gc,4th International day of Yoga at the United Nations,India at United Nations,20180621,143.0,174,v1,India at United Nations,3.0,https://www.youtube.com/watch?v=zpbGQYHV3Gc,"Celebrating the 4th International day of Yoga at the United Nations HQ, New York",True,574.0,transcript_available,zpbGQYHV3Gc.en-orig.txt,574,3224
Fh9yAIUNZ6M,Narendra Modi Celebrates International Yoga Day 2016,ET Now,20160622,141.0,362,v1,ET Now,,https://www.youtube.com/watch?v=Fh9yAIUNZ6M,"Thousands of Indians joined Prime Minister Narendra Modi to celebrate World Yoga day on Tuesday. Here's a report.

Subscribe To ET Now For Latest Updates On Stocks, Business, Trading | ► http://goo.gl/5XreUq

Subscribe Now To Our Network Channels :-
Times Now  : http://goo.gl/U9ibPb
The NewsHour Debate : http://goo.gl/LfNgFF

To Stay Updated Download the Times Now App :-
Android Google Play :  https://goo.gl/zJhWjC
Apple App Store :  https://goo.gl/d7QBQZ

Social Media Links :-
Twitter - http://goo.gl/hA0vDt
Facebook - http://goo.gl/5Lr4mC
G+ - http://goo.gl/hYxrmj",True,1163.0,transcript_available,Fh9yAIUNZ6M.en-orig.txt,1163,6279
-NUUwmholow,"Chapter 1, sutra 2",Patañjali's Yoga Sūtras for the New Millennium,20191029,538.0,82,v1,Patañjali's Yoga Sūtras for the New Millennium,3.0,https://www.youtube.com/watch?v=-NUUwmholow,What is yoga?  Yoga is mind fluctuation cessation.  This is what Patanjali's second sutra states.,True,2825.0,transcript_available,-NUUwmholow.en-orig.txt,2825,15064
B4HPUbJPbYE,100 US Cities To Host Yogathon On First International Yoga Day,World News Channel,20150529,86.0,2546,v1,World News Channel,14.0,https://www.youtube.com/watch?v=B4HPUbJPbYE,"For more WORLD NEWS ""SUBSCRIBE"" US

WASHINGTON:  More than 100 US cities will organise a Yogathon on the first International Yoga Day to be celebrated on June 21, organisers of the event have said.

In the ambitious 100+ cities drive, 15 cities in New Jersey-New York area, seven cities in California, six cities in Texas and three cities in Ohio have already finalised the details of the Yogathon, said Overseas Volunteer for a Better India (OVBI) - the lead organisers - in a statement yesterday.

All major spiritual and Yoga organisations like Art of Living have joined the campaign, OVBI said adding that more than 50 organisations have joined the countrywide campaign to spread the awareness about Yoga.

Sunstone Yoga, a Yoga studio chain having presence in 13 locations in Dallas has come as a sponsor for the event.

Ethnic organisations like the Nepali Student Organisation and Food for Life Global - the world largest vegetarian food relief organisation has joined in as an event partner.

Among its other partners include the Indian Consulate in New York and Air India and Subway. The United Nations, in less than three months, declared June 21 as World Yoga Day on December 11 last year, following a proposal by Indian Prime Minister Narendra Modi.",True,612.0,transcript_available,B4HPUbJPbYE.txt,612,3574
YdBlP7DlYek,Celebration of first International Yoga Day in South Sudan,"India in South Sudan- Embassy of India, Juba",20160419,469.0,139,v1,"India in South Sudan- Embassy of India, Juba",5.0,https://www.youtube.com/watch?v=YdBlP7DlYek,,True,1882.0,transcript_available,YdBlP7DlYek.en-orig.txt,1882,10412
0QWti9FMcgs,What is Raja Yoga? —Pravrajika Brahmaprana,Vedanta Society of Southern California,20160207,113.0,3805,v1,Vedanta Society of Southern California,59.0,https://www.youtube.com/watch?v=0QWti9FMcgs,"http://www.vedanta.org  What is Raja Yoga, the path of meditation? Pravrajika Brahmaprana answers.",True,577.0,transcript_available,0QWti9FMcgs.en-orig.txt,577,3166
umFpN_DcmMQ,40 años de periodismo Argentino - nota a Luis Majul,Cristian Gonzalo Romero,20150922,177.0,25,v1,Cristian Gonzalo Romero,,https://www.youtube.com/watch?v=umFpN_DcmMQ,,True,1308.0,transcript_available,umFpN_DcmMQ.txt,1308,7629
X-AEzhkysCg,21ST JUNE 2019 YOGA DAY INDIA GATE,RANJAN PRADHAN,20190621,49.0,73,v1,RANJAN PRADHAN,1.0,https://www.youtube.com/watch?v=X-AEzhkysCg,YOGA DAY CELEBRATE AT INDIA GATE,True,8.0,transcript_available,X-AEzhkysCg.en-orig.txt,8,65
6RcHuAr8s70,THIS VIDEO IS OFFENSIVE,Andrew Lowe,20151217,465.0,315095,v1,Andrew Lowe,18456.0,https://www.youtube.com/watch?v=6RcHuAr8s70,"In which Alyx and I play Cards Against Humanity with a youtuber edition twist. Many controversial topics were addressed and turned into dick jokes. 

ALYX'S VID: https://youtu.be/os4spaX4PXY
ALYX'S TWITTER: http://twitter.com/ayydubs
ALYX'S UBER CODE: u5c6n
ALYX'S RALPHS REWARDS CARD NUMBER: 58389778
ALYX'S SOCIAL SECURITY NUMBER: 2971669989

SUBSCRIBE FOR NEW VIDEOS EVERY WEEK!
Main Channel: http://goo.gl/OYjWoJ
Second Channel: http://goo.gl/gdTu2q

MERCH: http://districtlines.com/AndrewLowe

FOLLOW ME:
Twitter: http://goo.gl/lgokzO
Snapchat: lowecow
Tumblr: http://goo.gl/yYVPDl
Instagram: http://goo.gl/0p4dVI
Vine: ""Andrew Lowe""
Facebook: http://goo.gl/2rvEcT

BUSINESS INQUIRIES ONLY:
Andrew@bigfra.me",True,3334.0,transcript_available,6RcHuAr8s70.en-orig.txt,3334,16781
HchEzNZRTY8,How to do number 4 pose.,Cleveland Clinic,20150818,15.0,9200,v1,Cleveland Clinic,22.0,https://www.youtube.com/watch?v=HchEzNZRTY8,"For more yoga poses you can do wherever you’re working, please visit https://cle.clinic/3txx70x

Alignment Points: Sit tall at the front edge of the chair with your toes facing forward and feet flat on floor. Keep your ankles under your knees. Cross an ankle over your shin either under or above the knee. Or if above your knee, place a supporting foot under the supporting knee. Lengthen up and hinge forward with a lengthened back, leading with the heart (and chin). Hold for 3 to 5 deep breaths. Repeat on the other side.

Benefits of Pose: Stretches back and hip muscles, particularly the periformus muscle.

Demonstrated by Judi Bar, Yoga Program Manager for Cleveland Clinic.

If you liked the video hit like and subscribe for more!
#clevelandclinic #shorts #chairyoga #number4pose",True,132.0,transcript_available,HchEzNZRTY8.en-orig.txt,132,671
O7KtXWEzXCQ,"Monsoon Submerges Most Of Assam, Rajnath Singh To Visit Affected Areas",India Today,20150629,134.0,34,v1,India Today,,https://www.youtube.com/watch?v=O7KtXWEzXCQ,"Heavy rains continue to create havoc in various parts of India. Union Home Minister, Rajnath Singh will visit the affected areas soon to take stock of the situation.

Follow us:
YouTube: https://www.youtube.com/channel/UCYPvAwZP8pZhSMW8qs7cVCw?sub_confirmation=1
Twitter: https://twitter.com/IndiaToday
Facebook: https://www.facebook.com/IndiaToday",True,624.0,transcript_available,O7KtXWEzXCQ.txt,624,3743
aJouQlY2EXA,Oxygen Yoga & Fitness  Runners Health on Novus TV,NovusTV,20160721,208.0,618,v1,NovusTV,3.0,https://www.youtube.com/watch?v=aJouQlY2EXA,"http://www.facebook.com/NVTV4
@novustv - https://twitter.com/#!/novustv
www.novustv.ca

With sunny skies and a beautiful city to run in Michelle Morton gets put through her paces at Oxygen Yoga & Fitness Yaletown on how to stay healthy and on your feet all year long while running.",True,1642.0,transcript_available,aJouQlY2EXA.en-orig.txt,1642,8996
g1H49l0pL98,Yoga Sutra 1.8 Misperception,Unravel The Thread,20190421,581.0,60,v1,Unravel The Thread,1.0,https://www.youtube.com/watch?v=g1H49l0pL98,"Is there a gap between what I think I am doing and what I am actually doing?

 Do I do what I say I do? Do my actions match my intentions? How can I ensure that what I know is true?

 https://unravelthethread.com/",True,3001.0,transcript_available,g1H49l0pL98.en-orig.txt,3001,16446
o7k5hYchTrg,Tiger Shroff performing yoga on international yoga day,Loksatta,20160621,197.0,9692,v1,Loksatta,166.0,https://www.youtube.com/watch?v=o7k5hYchTrg,Tiger Shroff performing yoga on international yoga day,True,661.0,transcript_available,o7k5hYchTrg.en-orig.txt,661,3383
WxdR0Vmm8QA,Happy International Yoga Day2023 #fitness #yoga #youtube #yogic #health #mudra #acupressure #idy2023,Yog with Chand,20230621,8.0,80,v1,Yog with Chand,13.0,https://www.youtube.com/watch?v=WxdR0Vmm8QA,,True,8.0,transcript_available,WxdR0Vmm8QA.en-orig.txt,8,59
rsD7BTTzAJk,How to conduct Literature Review - SVYASA,S-VYASA Deemed to Be  University,20150402,1187.0,133,v1,S-VYASA Deemed to Be  University,2.0,https://www.youtube.com/watch?v=rsD7BTTzAJk,"How to conduct Literature Review  
by Judu, 
Assistant Professor, 
S-VYASA",True,6520.0,transcript_available,rsD7BTTzAJk.txt,6520,37485
BeTI0dWMf1g,Celebration of the Second International Day of Yoga in South Sudan,"India in South Sudan- Embassy of India, Juba",20160720,217.0,82,v1,"India in South Sudan- Embassy of India, Juba",2.0,https://www.youtube.com/watch?v=BeTI0dWMf1g,"The 2nd International Yoga Day was celebrated in Juba, South Sudan on 25 June 2016 at the Panorama Plaza with a Yoga Demonstration led by personnel of the Indian contingent of UNMISS. Mayor of Juba City Council Stephen Wani and Mr. Kwong Gatluak, former Minister of Transport, Govt of South Sudan were the Guests of Honour at the event. The 40 minute Yoga demo was preceded by a Video presentation of PM Modi’s message, followed by short remarks by Indian Ambassador and Mayor Stephen Wani. Others who participated included the Kenyan Ambassador Cleland Leshore, Ambassador Paul Okaro, Director General in Ministry of Foreign Affairs, as well as UN personnel, members of expat community, Indian Community and local South Sudanese in Juba.",True,1131.0,transcript_available,BeTI0dWMf1g.en-orig.txt,1131,6114
S9pdVzfmNvI,Yoga To Go - Find potentiale i det uudforskede,YogaToGo,20150601,2543.0,183,v1,YogaToGo,1.0,https://www.youtube.com/watch?v=S9pdVzfmNvI,"Giv slip på egoet, dine forventninger til dig selv og lad i stedet for din krop bære dig igennem denne praksis. Stående stillinger, core, twist, skuldre, hofter og bagoverbøjninger = en overhaling til både krop og sind - din krop vil takke dig :-)",True,9257.0,transcript_available,S9pdVzfmNvI.txt,9257,47427
8gF-MEQlYCM,Vriksasana,Narendra Modi,20150604,91.0,17584,v1,Narendra Modi,226.0,https://www.youtube.com/watch?v=8gF-MEQlYCM,Yoga in our daily lives,True,345.0,transcript_available,8gF-MEQlYCM.en-orig.txt,345,1889
